Section,Lon,Lat,NZE,NZN
Bathymetry 2,181.5882667,-30.83711667,3339151.442,7116165.526
Bathymetry 2,181.5988167,-30.79911667,3340579.283,7120352.243
Bathymetry 2,181.6025167,-30.764,3341310.749,7124277.475
Bathymetry 2,181.5961833,-30.70536667,3341313.081,7130947.748
Bathymetry 2,181.5964167,-30.67605,3341645.117,7134252.915
Bathymetry 2,181.5935333,-30.61445,3342012.955,7141230.774
Bathymetry 2,181.5939667,-30.56165,3342611.032,7147187.853
Bathymetry 2,181.6047,-30.50005,3344308.75,7154047.618
Bathymetry 2,181.6187667,-30.44726667,3346241.561,7159883.65
Bathymetry 2,181.643,-30.40333333,3349079.376,7164628.217
Bathymetry 2,181.6673167,-30.34761667,3352053.76,7170705.802
Bathymetry 2,181.6778833,-30.30646667,3353527.391,7175263.945
Bathymetry 2,181.69535,-30.25361667,3355804.617,7181084.252
Bathymetry 2,181.71625,-30.20073333,3358422.662,7186878.829
Bathymetry 2,181.7474333,-30.13903333,3362151.095,7193578.989
Bathymetry 2,181.7649833,-30.07721667,3364542.66,7200422.102
Bathymetry 2,181.7755667,-30.03303333,3366060.44,7205333.6
Bathymetry 2,181.7930667,-29.98001667,3368357.557,7211184.541
Bathymetry 2,181.8105667,-29.92401667,3370689.54,7217376.672
Bathymetry 2,181.82455,-29.87976667,3372549.609,7222270.136
Bathymetry 2,181.8281833,-29.85318333,3373195.829,7225255.579
Bathymetry 2,181.8354,-29.80593333,3374420.07,7230556.637
Bathymetry 2,181.83545,-29.80001667,3374488.791,7231228.622
Bathymetry 2,181.8186167,-29.77328333,3373107.251,7234425.348
Bathymetry 2,181.8084833,-29.76138333,3372229.759,7235873.057
Bathymetry 2,181.7778,-29.76415,3369156.553,7235844.594
Bathymetry 2,181.7435833,-29.77873333,3365608.153,7234504.079
Bathymetry 2,181.7127167,-29.80221667,3362299.97,7232119.825
Bathymetry 2,181.69205,-29.8287,3359973.354,7229300.557
Bathymetry 2,181.6713833,-29.85518333,3357648.635,7226481.473
Bathymetry 2,181.6267167,-29.89626667,3352798.979,7222223.131
Bathymetry 2,181.6093833,-29.93458333,3350686.317,7218030.953
Bathymetry 2,181.6125333,-29.96413333,3350690.265,7214649.235
Bathymetry 2,181.6157167,-29.99071667,3350727.837,7211604.525
Bathymetry 2,181.6088,-30.00543333,3349891.628,7209997.949
Bathymetry 2,181.5915333,-30.0319,3347912.244,7207152.719
Bathymetry 2,181.5674667,-30.05535,3345295.01,7204711.075
Bathymetry 2,181.5366833,-30.0699,3342109.312,7203338.195
Bathymetry 2,181.5093333,-30.07858333,3339323.86,7202598.444
Bathymetry 2,181.4854333,-30.08433333,3336909.308,7202159.457
Bathymetry 2,181.4479167,-30.08705,3333184.259,7202183.659
Bathymetry 2,181.4206,-30.0928,3330434.236,7201772.517
Bathymetry 2,181.3830333,-30.10141667,3326646.295,7201124.996
Bathymetry 2,181.3453167,-30.12771667,3322668.627,7198473.696
Bathymetry 2,181.3176833,-30.17173333,3319510.775,7193728.134
Bathymetry 2,181.3140333,-30.20118333,3318859.115,7190425.631
Bathymetry 2,181.3513167,-30.22793333,3322257.407,7187074.832
Bathymetry 2,181.3852833,-30.24285,3325445.576,7185090.375
Bathymetry 2,181.4192333,-30.25778333,3328630.241,7183102.448
Bathymetry 2,181.4497333,-30.2786,3331414.333,7180477.642
Bathymetry 2,181.45975,-30.30513333,3332126.828,7177386.933
Bathymetry 2,181.4595833,-30.32575,3331899.604,7175056.294
Bathymetry 2,181.44565,-30.36095,3330173.018,7171198.964
Bathymetry 2,181.4079167,-30.39011667,3326176.834,7168234.559
Bathymetry 2,181.38065,-30.38995,3323506.272,7168492.902
Bathymetry 2,181.35,-30.38683333,3320533.875,7169113.087
Bathymetry 2,181.3158333,-30.39838333,3317070,7168104.478
Bathymetry 2,181.2884,-30.41585,3314208.295,7166367.625
Bathymetry 2,181.2676333,-30.45391667,3311796.557,7162245.279
Bathymetry 2,181.264,-30.48035,3311178.584,7159290.515
Bathymetry 2,181.2672333,-30.50386667,3311261.22,7156606.645
Bathymetry 2,181.25665,-30.5449,3309818.922,7152064.338
Bathymetry 2,181.23915,-30.60055,3307557.388,7145933.074
Bathymetry 2,181.2285667,-30.64448333,3306089.132,7141066.607
Bathymetry 2,181.2214833,-30.67668333,3305079.376,7137494.999
Bathymetry 2,181.2211833,-30.71186667,3304701.54,7133529.708
Bathymetry 2,181.2106,-30.75575,3303235.985,7128672.646
Bathymetry 2,181.2035,-30.78791667,3302226.437,7125107.677
Bathymetry 2,181.1896,-30.82001667,3300556.803,7121609.018
Bathymetry 2,181.1654,-30.86086667,3297801.178,7117212.893
Bathymetry 2,181.1378167,-30.90163333,3294720.809,7112855.392
Bathymetry 2,181.11015,-30.94825,3291578.581,7107840.373
Bathymetry 2,181.0929,-30.97446667,3289649.168,7105034.522
Bathymetry 2,181.0687333,-31.00936667,3286966.203,7101309.655
Bathymetry 2,181.0480167,-31.04138333,3284647.947,7097880.565
Bathymetry 2,181.02045,-31.07916667,3281612.783,7093860.087
Bathymetry 2,180.9893,-31.13441667,3278066.114,7087905.464
Bathymetry 2,180.9719667,-31.16931667,3276054.864,7084125.279
Bathymetry 2,180.9545667,-31.21005,3273983.023,7079690.605
Bathymetry 2,180.9440833,-31.24495,3272636.591,7075855.289
Bathymetry 2,180.93355,-31.27985,3271286.286,7072021.096
Bathymetry 2,180.9265167,-31.30601667,3270357.835,7069139.741
Bathymetry 2,180.91585,-31.35836667,3268829.737,7063348.532
Bathymetry 2,180.9018,-31.40775,3267005.493,7057919.671
Bathymetry 2,180.89815,-31.4368,3266377.274,7054689.055
Bathymetry 2,180.8980333,-31.45135,3266227.338,7053057.178
Bathymetry 2,180.89455,-31.46005,3265809.328,7052109.376
Bathymetry 2,180.8840333,-31.49486667,3264466.398,7048288.778
Bathymetry 2,180.8769,-31.5326,3263421.734,7044114.109
Bathymetry 2,180.86625,-31.58191667,3261929.91,7038669.965
Bathymetry 2,180.8627167,-31.59931667,3261425.38,7036747.658
Bathymetry 2,180.84885,-31.62535,3259847.694,7033941.584
Bathymetry 2,180.8313833,-31.67746667,3257678.932,7028241.329
Bathymetry 2,180.8070833,-31.72951667,3254858.806,7022604.984
Bathymetry 2,180.78635,-31.76416667,3252547.25,7018889.996
Bathymetry 2,180.76905,-31.79305,3250620.302,7015793.562
Bathymetry 2,180.7517,-31.8306,3248608.791,7011727.097
Bathymetry 2,180.7412,-31.86238333,3247307.555,7008252.069
Bathymetry 2,180.73425,-31.87681667,3246508.489,7006691.558
Bathymetry 2,180.72725,-31.89993333,3245623.806,7004159.429
Bathymetry 2,180.7202833,-31.91723333,3244797.013,7002278.358
Bathymetry 2,180.72025,-31.92303333,3244739.694,7001629.407
Bathymetry 2,180.7306,-31.90573333,3245889.521,7003483.449
Bathymetry 2,,,,
Bathymetry 2,182.2667333,-28.74421667,3429353.44,7347716.77
Bathymetry 2,182.2736833,-28.72933333,3430225.812,7349358.859
Bathymetry 2,182.2910833,-28.68758333,3432462.27,7353987.433
Bathymetry 2,182.3119333,-28.63686667,3435153.245,7359615.802
Bathymetry 2,182.3259333,-28.59206667,3437084.17,7364634.481
Bathymetry 2,182.3400333,-28.5353,3439163.162,7371034.086
Bathymetry 2,182.3574333,-28.49046667,3441444.925,7376028.608
Bathymetry 2,182.38505,-28.44568333,3444770.85,7380916.978
Bathymetry 2,182.40235,-28.41583333,3446877.311,7384187.616
Bathymetry 2,182.42315,-28.37098333,3449515.358,7389156.329
Bathymetry 2,182.4336167,-28.34105,3450928.681,7392508.621
Bathymetry 2,182.4339,-28.30805,3451336.29,7396320.156
Bathymetry 2,182.42045,-28.28396667,3450235.401,7399241.108
Bathymetry 2,182.3934667,-28.25076667,3447850.26,7403353.133
Bathymetry 2,182.3527,-28.23248333,3443880.212,7405876.217
Bathymetry 2,182.32215,-28.21728333,3440919.882,7407938.213
Bathymetry 2,182.2847167,-28.21103333,3437152.805,7409030.4
Bathymetry 2,182.26765,-28.21393333,3435371.58,7408862.202
Bathymetry 2,182.2505,-28.22585,3433482.811,7407651.286
Bathymetry 2,182.2401167,-28.2468,3432188.625,7405329.636
Bathymetry 2,182.24325,-28.27983333,3432145.454,7401480.013
Bathymetry 2,182.2771833,-28.29806667,3435415.417,7399040.033
Bathymetry 2,182.29395,-28.33418333,3436727.657,7394701.353
Bathymetry 2,182.30375,-28.38523333,3437157.665,7388708.259
Bathymetry 2,182.2999,-28.43916667,3436159.595,7382521.239
Bathymetry 2,182.279,-28.49296667,3433425.706,7376522.805
Bathymetry 2,182.2582667,-28.52878333,3430913.596,7372598.888
Bathymetry 2,182.2274,-28.55255,3427507.714,7370164.151
Bathymetry 2,182.1624167,-28.57908333,3420606.195,7367742.349
Bathymetry 2,182.1144333,-28.61468333,3415340.87,7364107.656
Bathymetry 2,182.0833667,-28.65936667,3411700.903,7359264.702
Bathymetry 2,182.0797,-28.69223333,3410971.922,7355520.012
Bathymetry 2,182.0690667,-28.74298333,3409342.845,7349788.22
Bathymetry 2,182.0585167,-28.78176667,3407853.393,7345433.443
Bathymetry 2,182.0511667,-28.84741667,3406396.582,7337965.807
Bathymetry 2,182.0371667,-28.89211667,3404496.579,7332970.468
Bathymetry 2,182.01965,-28.94868333,3402114.942,7326650.587
Bathymetry 2,182.0023833,-28.9784,3400052.203,7323408.896
Bathymetry 2,181.98505,-29.01406667,3397920.285,7319486.992
Bathymetry 2,181.9575,-29.04668333,3394795.255,7316012.376
Bathymetry 2,181.9232,-29.07328333,3391059.291,7313290.365
Bathymetry 2,181.8718333,-29.10573333,3385549.666,7310057.493
Bathymetry 2,181.8478,-29.12641667,3382916.041,7307914.772
Bathymetry 2,181.83395,-29.15016667,3381274.364,7305326.816
Bathymetry 2,181.8234333,-29.18878333,3379811.495,7301008.918
Bathymetry 2,181.8266167,-29.21558333,3379847.796,7297916.228
Bathymetry 2,181.8503333,-29.23356667,3382034.761,7295640.772
Bathymetry 2,181.8807,-29.26945,3384695.015,7291257.217
Bathymetry 2,181.8941667,-29.29035,3385819.791,7288743.452
Bathymetry 2,181.8699333,-29.33478333,3382918.573,7283897.228
Bathymetry 2,181.8458167,-29.36731667,3380159.554,7280409.503
Bathymetry 2,181.8115833,-29.38491667,3376551.038,7278719.97
Bathymetry 2,181.7875667,-29.40555,3373933.455,7276588.666
Bathymetry 2,181.7770167,-29.44408333,3372473.372,7272291.744
Bathymetry 2,181.7730333,-29.51526667,3371324.321,7264214.971
Bathymetry 2,181.7727833,-29.54493333,3370985.712,7260837.441
Bathymetry 2,181.7826667,-29.5865,3371529.376,7256011.842
Bathymetry 2,181.7927167,-29.6073,3372308.463,7253550.242
Bathymetry 2,181.82645,-29.65195,3375186.556,7248153.096
Bathymetry 2,181.857,-29.66695,3378061.98,7246159.267
Bathymetry 2,181.8978667,-29.67016667,3382088.783,7245407.092
Bathymetry 2,181.9046833,-29.6702,3382765.901,7245338.62
Bathymetry 2,181.9218167,-29.65846667,3384596.685,7246511.097
Bathymetry 2,181.939,-29.64376667,3386465.63,7248020.524
Bathymetry 2,181.9528167,-29.62015,3388098.283,7250577.228
Bathymetry 2,181.9563167,-29.60831667,3388576.127,7251891.2
Bathymetry 2,181.9563833,-29.60238333,3388647.736,7252566.252
Bathymetry 2,181.9701667,-29.58171667,3390246.356,7254788.041
Bathymetry 2,181.9839333,-29.567,3391778.901,7256332.347
Bathymetry 2,182.0045,-29.5523,3393989.5,7257809.19
Bathymetry 2,182.0216833,-29.5346,3395897.259,7259660.274
Bathymetry 2,182.0423333,-29.51101667,3398217.062,7262148.329
Bathymetry 2,182.0493,-29.49325,3399109.014,7264106.235
Bathymetry 2,182.05285,-29.47548333,3399660.422,7266097.65
Bathymetry 2,182.0598833,-29.4488,3400658.755,7269072.626
Bathymetry 2,182.0702667,-29.43106667,3401892.741,7270994.617
Bathymetry 2,182.0772,-29.41626667,3402750.011,7272615.75
Bathymetry 2,182.0875333,-29.40148333,3403947.234,7274201.999
Bathymetry 2,182.1116167,-29.3749,3406651.658,7277000.784
Bathymetry 2,182.1253667,-29.36013333,3408192.185,7278551.823
Bathymetry 2,182.1357333,-29.34535,3409395.137,7280138.045
Bathymetry 2,182.1460833,-29.32756667,3410630.719,7282067.21
Bathymetry 2,182.1599333,-29.3039,3412283.692,7284634.236
Bathymetry 2,182.1702833,-29.28611667,3413520.813,7286563.967
Bathymetry 2,182.1909333,-29.26246667,3415857.24,7289062.432
Bathymetry 2,182.215,-29.23881667,3418538.182,7291526.959
Bathymetry 2,182.2254,-29.21508333,3419851.039,7294137.313
Bathymetry 2,182.2290667,-29.18535,3420557.022,7297501.852
Bathymetry 2,182.2155833,-29.16741667,3419406.631,7299687.99
Bathymetry 2,182.2054833,-29.1495,3418594.902,7301838.621
Bathymetry 2,182.2090833,-29.12868333,3419192.011,7304185.502
Bathymetry 2,182.2159833,-29.1168,3420020.031,7305477.347
Bathymetry 2,182.2263,-29.10496667,3421191.368,7306729.586
Bathymetry 2,182.23315,-29.10201667,3421913.689,7306999.151
Bathymetry 2,182.2366333,-29.09311667,3422365.038,7307983.596
Bathymetry 2,182.2401,-29.08718333,3422781.131,7308628.526
Bathymetry 2,182.23685,-29.0663,3422691.124,7311052.891
Bathymetry 2,182.24045,-29.04248333,3423323.658,7313745.614
Bathymetry 2,182.2405,-29.03653333,3423396.171,7314426.9
Bathymetry 2,182.23035,-29.02753333,3422475.879,7315559.294
Bathymetry 2,182.1962667,-29.02731667,3419045.49,7315922.036
Bathymetry 2,182.1619333,-29.05988333,3415223.594,7312529.328
Bathymetry 2,182.1342833,-29.10438333,3411945.325,7307704.643
Bathymetry 2,182.1137,-29.12213333,3409678.677,7305873.902
Bathymetry 2,182.0931833,-29.12795,3407552.294,7305407.937
Bathymetry 2,182.07615,-29.12785,3405841.752,7305584.672
Bathymetry 2,182.0625833,-29.11883333,3404577.725,7306747.872
Bathymetry 2,182.0559333,-29.09795,3404138.817,7309202.439
Bathymetry 2,182.0630167,-29.06521667,3405210.78,7312881.897
Bathymetry 2,182.0837333,-29.03256667,3407654.997,7316421.301
Bathymetry 2,182.11135,-28.991,3410895.497,7320916.446
Bathymetry 2,182.1354833,-28.95836667,3413689.795,7324422.489
Bathymetry 2,182.1699667,-28.90786667,3417730.819,7329877.416
Bathymetry 2,182.1907,-28.87218333,3420223.111,7333768.735
Bathymetry 2,182.2183,-28.83355,3423445.549,7337932.206
Bathymetry 2,182.23905,-28.79783333,3425945.959,7341829.507
Bathymetry 2,182.2632167,-28.75915,3428828.645,7346035.053
Bathymetry 2,182.2804833,-28.73235,3430880.934,7348944.23
Bathymetry 2,182.2909333,-28.70253333,3432277.839,7352269.111
Bathymetry 2,182.3048,-28.67571667,3433988.477,7355215.752
Bathymetry 2,182.3083333,-28.66078333,3434516.46,7356898.903
Bathymetry 2,182.31535,-28.6339,3435533.929,7359923.141
Bathymetry 2,182.3188333,-28.62495,3435989.339,7360918.698
Bathymetry 2,182.3257833,-28.61003333,3436864.902,7362566.713
Bathymetry 2,182.2667333,-28.74421667,3429353.44,7347716.77
Bathymetry 2,,,,
Bathymetry 2,169.4189,-42.74576667,2216866.922,5822967.722
Bathymetry 2,169.4053,-42.74068333,2215729.601,5823484.18
Bathymetry 2,169.3916833,-42.7406,2214614.783,5823445.241
Bathymetry 2,169.3611333,-42.72793333,2212053.07,5824742.819
Bathymetry 2,169.3577667,-42.72291667,2211753.125,5825287.769
Bathymetry 2,169.3716167,-42.70043333,2212778.217,5827833.593
Bathymetry 2,169.3853333,-42.693,2213865.741,5828707.759
Bathymetry 2,169.42985,-42.67068333,2217405.798,5831342.85
Bathymetry 2,169.4470333,-42.65573333,2218742.999,5833062.971
Bathymetry 2,169.4644167,-42.62071667,2220002.841,5837011.623
Bathymetry 2,169.47855,-42.5706,2220926.935,5842625.459
Bathymetry 2,169.5097,-42.52055,2223251.134,5848290.389
Bathymetry 2,169.5407333,-42.48553333,2225639.2,5852284.775
Bathymetry 2,169.5921667,-42.45313333,2229719.753,5856056.337
Bathymetry 2,169.6537833,-42.42576667,2234665.104,5859300.01
Bathymetry 2,169.7221667,-42.40348333,2240194.167,5861997.339
Bathymetry 2,169.7903667,-42.40133333,2245798.057,5862453.697
Bathymetry 2,169.8313167,-42.3965,2249148.183,5863118.873
Bathymetry 2,169.87905,-42.39423333,2253067.893,5863518.194
Bathymetry 2,169.8859333,-42.38671667,2253603.458,5864374.03
Bathymetry 2,169.9000167,-42.34146667,2254576.913,5869442.184
Bathymetry 2,169.9004167,-42.29863333,2254433.916,5874200.213
Bathymetry 2,169.9045,-42.23053333,2254491.366,5881775.541
Bathymetry 2,169.93905,-42.18023333,2257139.256,5887466.39
Bathymetry 2,169.95655,-42.13231667,2258391.966,5892840.552
Bathymetry 2,169.9604,-42.08681667,2258527.437,5897905.355
Bathymetry 2,169.9405,-42.03103333,2256655.659,5904041.056
Bathymetry 2,169.91045,-41.965,2253898.066,5911284.027
Bathymetry 2,169.8734,-41.91918333,2250637.909,5916259.274
Bathymetry 2,169.8293333,-41.89358333,2246875.378,5918965.881
Bathymetry 2,169.7514,-41.84493333,2240199.498,5924122.794
Bathymetry 2,169.6768,-41.8039,2233824.057,5928438.622
Bathymetry 2,169.5988667,-41.75775,2227140.413,5933306.041
Bathymetry 2,169.5207667,-41.72678333,2220503.024,5936480.394
Bathymetry 2,169.44605,-41.69841667,2214153.074,5939371.728
Bathymetry 2,169.3611,-41.66995,2206944.761,5942231.831
Bathymetry 2,169.30685,-41.6391,2202276.438,5945461.953
Bathymetry 2,169.26975,-41.59813333,2198983.731,5949876.272
Bathymetry 2,169.2363333,-41.52908333,2195855.258,5957422.517
Bathymetry 2,169.2335333,-41.46525,2195305.281,5964502.918
Bathymetry 2,169.2579,-41.41173333,2197078.183,5970538.386
Bathymetry 2,169.27215,-41.3453,2197944.829,5977971.126
Bathymetry 2,169.2659333,-41.28383333,2197123.372,5984776.794
Bathymetry 2,169.2357667,-41.22986667,2194329.137,5990660.55
Bathymetry 2,169.1987667,-41.17836667,2190969.402,5996243.865
Bathymetry 2,169.15835,-41.12683333,2187317.56,6001816.714
Bathymetry 2,169.1108167,-41.10603333,2183218.286,6003945.983
Bathymetry 2,169.0393667,-41.0928,2177144.926,6005138.792
Bathymetry 2,168.9372,-41.08453333,2168512.837,6005651.452
Bathymetry 2,168.8417333,-41.0866,2160498.071,6005032.982
Bathymetry 2,168.7496333,-41.09381667,2152795.518,6003847.193
Bathymetry 2,168.6473833,-41.09326667,2144197.269,6003471.915
Bathymetry 2,168.5350333,-41.0798,2134674.098,6004476.42
Bathymetry 2,168.4501167,-41.04851667,2127347.461,6007572.18
Bathymetry 2,168.3959167,-41.01221667,2122568.624,6011359.191
Bathymetry 2,168.3418333,-40.96561667,2117731.43,6016288.445
Bathymetry 2,168.2878333,-40.90868333,2112830.771,6022363.66
Bathymetry 2,168.2508167,-40.85693333,2109387.566,6027940.579
Bathymetry 2,168.2308667,-40.80525,2107381.177,6033590.121
Bathymetry 2,168.2377333,-40.80013333,2107929.174,6034191.362
Bathymetry 2,168.2719333,-40.78741667,2110739.002,6035766.187
Bathymetry 2,168.29925,-40.7824,2113015.777,6036451.853
Bathymetry 2,168.3471,-40.76716667,2116965.617,6038367.465
Bathymetry 2,168.3882333,-40.74416667,2120302.912,6041113.192
Bathymetry 2,168.3884167,-40.7235,2120193.911,6043411.065
Bathymetry 2,168.3547,-40.68455,2117106.43,6047585.267
Bathymetry 2,168.3208833,-40.65853333,2114086.062,6050320.406
Bathymetry 2,168.2633667,-40.61165,2108927.309,6055262.651
Bathymetry 2,168.216,-40.57255,2104670.524,6059384.898
Bathymetry 2,168.1788833,-40.53351667,2101278.716,6063546.852
Bathymetry 2,168.1553167,-40.50228333,2099082.464,6066905.836
Bathymetry 2,168.15885,-40.48935,2099300.732,6068360.723
Bathymetry 2,168.1759333,-40.48426667,2100718.869,6069007.984
Bathymetry 2,168.2169,-40.47671667,2104149.49,6070043.048
Bathymetry 2,168.2680667,-40.47438333,2108479.119,6070544.421
Bathymetry 2,168.3261,-40.46433333,2113345.126,6071932.877
Bathymetry 2,168.3603833,-40.44378333,2116132.337,6074376.068
Bathymetry 2,168.3503333,-40.42556667,2115168.619,6076355.002
Bathymetry 2,168.3334,-40.41248333,2113650.54,6077731.282
Bathymetry 2,168.2857667,-40.40443333,2109553.126,6078404.416
Bathymetry 2,168.2346667,-40.40156667,2105192.047,6078482.514
Bathymetry 2,168.1597667,-40.39078333,2098757.551,6079323.889
Bathymetry 2,168.0746833,-40.37733333,2091437.762,6080406.148
Bathymetry 2,168.0101833,-40.351,2085781.849,6083015.975
Bathymetry 2,167.9559,-40.32213333,2080974.251,6085954.714
Bathymetry 2,167.9051167,-40.28546667,2076408.785,6089775.724
Bathymetry 2,167.8405833,-40.2617,2070753.208,6092089.092
Bathymetry 2,167.77255,-40.24573333,2064848.184,6093512.551
Bathymetry 2,167.7078167,-40.24278333,2059311.12,6093501.015
Bathymetry 2,167.6158833,-40.23186667,2051399.217,6094225.278
Bathymetry 2,167.5445,-40.21326667,2045181.889,6095907.542
Bathymetry 2,167.49715,-40.17395,2040862.28,6100021.358
Bathymetry 2,167.4497833,-40.13461667,2036536.18,6104134.89
Bathymetry 2,167.406,-40.07701667,2032378.251,6110298.524
Bathymetry 2,167.3860667,-40.02211667,2030273.699,6116294.543
Bathymetry 2,167.3694833,-39.9724,2028491.292,6121732.801
Bathymetry 2,167.3564,-39.91483333,2026949.354,6128064.433
Bathymetry 2,167.3604167,-39.84948333,2026815.553,6135359.081
Bathymetry 2,167.3577167,-39.77353333,2026029.032,6143796.233
Bathymetry 2,167.3585333,-39.68441667,2025449.344,6153719.62
Bathymetry 2,167.3592333,-39.60831667,2024955.777,6162194.543
Bathymetry 2,167.36,-39.52685,2024430.172,6171268.215
Bathymetry 2,167.3642333,-39.43743333,2024147.683,6181247.561
Bathymetry 2,167.3684,-39.3558,2023918.063,6190360.976
Bathymetry 2,167.3621833,-39.28985,2022904.806,6197670.618
Bathymetry 2,167.3525167,-39.22908333,2021629.741,6204384.304
Bathymetry 2,167.3428833,-39.16565,2020337.432,6211395.788
Bathymetry 2,167.3606167,-39.09171667,2021344.414,6219730.977
Bathymetry 2,167.37145,-39.0256,2021812.17,6227157.217
Bathymetry 2,167.36535,-38.94608333,2020714.039,6235982.762
Bathymetry 2,167.3489167,-38.8797,2018809.452,6243288.192
Bathymetry 2,167.3187833,-38.82111667,2015764.147,6249648.185
Bathymetry 2,167.2784167,-38.76245,2011821.077,6255959.642
Bathymetry 2,167.2448667,-38.70375,2008467.409,6262312.826
Bathymetry 2,167.2283167,-38.65045,2006634.633,6268160.63
Bathymetry 2,167.2188667,-38.56516667,2005189.367,6277615.327
Bathymetry 2,167.2262333,-38.50655,2005410.334,6284193.254
Bathymetry 2,167.2575167,-38.43733333,2007654.825,6292088.815
Bathymetry 2,167.28875,-38.37876667,2009977.569,6298795.619
Bathymetry 2,167.3303167,-38.30413333,2013100.913,6307350.785
Bathymetry 2,167.3549333,-38.22131667,2014685.389,6316723.826
Bathymetry 2,167.3727333,-38.13835,2015675.425,6326076.225
Bathymetry 2,167.38715,-38.05258333,2016353.419,6335722.926
Bathymetry 2,167.4049,-37.97481667,2017385.867,6344495.704
Bathymetry 2,167.4124667,-37.8915,2017485.322,6353833.026
Bathymetry 2,167.4369167,-37.82436667,2019192.643,6361455.935
Bathymetry 2,167.4786167,-37.73571667,2022289.998,6371571.386
Bathymetry 2,167.53405,-37.6389,2026564.065,6382668.487
Bathymetry 2,167.58225,-37.58518333,2030491.851,6388914.414
Bathymetry 2,167.6372,-37.53956667,2035078.902,6394288.045
Bathymetry 2,167.6887333,-37.49388333,2039368.484,6399648.194
Bathymetry 2,167.7607833,-37.4402,2045440.042,6406000.016
Bathymetry 2,167.8293167,-37.39998333,2051291.203,6410825.656
Bathymetry 2,167.9046,-37.3679,2057799.529,6414770.697
Bathymetry 2,167.9763667,-37.34663333,2064064.424,6417485.796
Bathymetry 2,168.03785,-37.33071667,2069447.766,6419550.397
Bathymetry 2,168.0992833,-37.32293333,2074875.59,6420703.317
Bathymetry 2,168.1606167,-37.326,2080356.92,6420641.549
Bathymetry 2,168.2253333,-37.33178333,2086153.837,6420288.159
Bathymetry 2,168.3035667,-37.3485,2093213.093,6418770.885
Bathymetry 2,168.3511333,-37.36501667,2097537.851,6417137.156
Bathymetry 2,168.3987,-37.38425,2101875.077,6415198.498
Bathymetry 2,168.4733667,-37.41716667,2108692.77,6411847.48
Bathymetry 2,168.51065,-37.44173333,2112137.406,6409266.064
Bathymetry 2,168.5548,-37.46091667,2116161.73,6407312.232
Bathymetry 2,168.6159,-37.48833333,2121731.78,6404508.702
Bathymetry 2,168.6804,-37.51573333,2127599.101,6401717.551
Bathymetry 2,168.7348,-37.53226667,2132511.027,6400093.465
Bathymetry 2,168.79605,-37.54341667,2138001.588,6399093.47
Bathymetry 2,168.8608333,-37.54108333,2143738.028,6399605.867
Bathymetry 2,168.9290833,-37.53335,2149756.226,6400728.794
Bathymetry 2,169.0075833,-37.52028333,2156659.842,6402479.19
Bathymetry 2,169.0826333,-37.51531667,2163296.249,6403308.354
Bathymetry 2,169.1507333,-37.52108333,2169364.444,6402911.517
Bathymetry 2,169.2527833,-37.54601667,2178526.142,6400494.016
Bathymetry 2,169.3241167,-37.57343333,2184968.624,6397686.184
Bathymetry 2,169.3784167,-37.59805,2189885.034,6395128.602
Bathymetry 2,169.4395833,-37.62,2195395.018,6392888.034
Bathymetry 2,169.5040667,-37.65005,2201228.013,6389753.067
Bathymetry 2,169.5652,-37.67468333,2206737.9,6387206.843
Bathymetry 2,169.6197333,-37.67498333,2211564.312,6387345.365
Bathymetry 2,169.67765,-37.67801667,2216700.307,6387187.095
Bathymetry 2,169.7592833,-37.69735,2223994.866,6385282.532
Bathymetry 2,169.83065,-37.72203333,2230397.025,6382746.42
Bathymetry 2,169.8848667,-37.75466667,2235307.776,6379271.887
Bathymetry 2,169.9424667,-37.79273333,2240532.187,6375199.84
Bathymetry 2,169.9968333,-37.81188333,2245399.733,6373220.931
Bathymetry 2,170.05465,-37.82568333,2250550.683,6371843.976
Bathymetry 2,170.12945,-37.84763333,2257225.064,6369602.199
Bathymetry 2,170.2178667,-37.86965,2265096.078,6367382.795
Bathymetry 2,170.2892167,-37.89695,2271473.856,6364526.067
Bathymetry 2,170.37415,-37.92701667,2279051.795,6361389.864
Bathymetry 2,170.4353,-37.94886667,2284504.193,6359105.274
Bathymetry 2,170.4793,-37.98405,2288482.116,6355294.893
Bathymetry 2,170.5402333,-38.03005,2293976.936,6350318.382
Bathymetry 2,170.5841833,-38.07056667,2297956.574,6345911.024
Bathymetry 2,170.6213167,-38.10833333,2301325.407,6341793.06
Bathymetry 2,170.6652667,-38.14878333,2305296.779,6337390.305
Bathymetry 2,170.7024333,-38.18385,2308654.149,6333570.274
Bathymetry 2,170.7532,-38.2243,2313215.466,6329178.78
Bathymetry 2,170.8175667,-38.2675,2318970.915,6324506.785
Bathymetry 2,170.87525,-38.29725,2324100.683,6321313.488
Bathymetry 2,170.9466167,-38.32171667,2330411.773,6318730.465
Bathymetry 2,170.9975,-38.34873333,2334931.034,6315821.852
Bathymetry 2,171.0517667,-38.37576667,2339742.941,6312915.134
Bathymetry 2,171.1196,-38.41355,2345761.345,6308834.338
Bathymetry 2,171.1807,-38.44326667,2351167.699,6305634.855
Bathymetry 2,171.2247333,-38.47286667,2355077.995,6302417.379
Bathymetry 2,171.2788667,-38.51586667,2359894.04,6297724.885
Bathymetry 2,171.3296333,-38.55613333,2364405.25,6293328.518
Bathymetry 2,171.3735,-38.60433333,2368324.715,6288038.042
